,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,age_stage,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,score,named
381,805958939288408065,nan,nan,2016-12-06 02:15:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10.0,Penny,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,5133,0,1.0,has_name
382,805932879469572096,nan,nan,2016-12-06 00:32:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12.0,10.0,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,1851,8065,1.2,has_name
383,805826884734976000,nan,nan,2016-12-05 17:31:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10.0,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,1750,6379,1.2,has_name
384,805520635690676224,nan,nan,2016-12-04 21:14:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,https://twitter.com/dog_rates/status/805520635690676224/photo/1,13.0,10.0,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,1591,5598,1.3,has_name
386,805207613751304193,nan,nan,2016-12-04 00:30:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12.0,10.0,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,True,Rhodesian_ridgeback,0.180461,True,Cardigan,0.0946637,True,1659,7630,1.2,has_name
387,804738756058218496,nan,nan,2016-12-02 17:27:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12.0,10.0,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True,3679,13274,1.2,has_name
388,804413760345620481,nan,nan,2016-12-01 19:56:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,10.0,Rusty,None,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,0.0903414,True,binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True,3093,0,1.3,has_name
390,803692223237865472,nan,nan,2016-11-29 20:08:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://twitter.com/dog_rates/status/691416866452082688/photo/1,13.0,10.0,None,None,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104,True,Irish_terrier,0.197314,True,Airedale,0.08251460000000001,True,7124,0,1.3,no_name
392,803276597545603072,nan,nan,2016-11-28 16:37:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11.0,10.0,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True,2350,9742,1.1,has_name
393,802952499103731712,nan,nan,2016-11-27 19:09:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12.0,10.0,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True,1920,8776,1.2,has_name
394,802624713319034886,nan,nan,2016-11-26 21:26:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,None,None,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,2791,0,1.2,no_name
395,802572683846291456,nan,nan,2016-11-26 18:00:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12.0,10.0,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True,2419,8708,1.2,has_name
397,801958328846974976,nan,nan,2016-11-25 01:18:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12.0,10.0,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,1646,7526,1.2,has_name
398,801538201127157760,nan,nan,2016-11-23 21:29:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12.0,10.0,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.054229999999999993,True,2000,7991,1.2,has_name
400,801167903437357056,nan,nan,2016-11-22 20:58:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13.0,10.0,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_setter,0.0413314,True,5652,23695,1.3,has_name
401,800751577355128832,nan,nan,2016-11-21 17:23:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,https://twitter.com/dog_rates/status/800751577355128832/photo/1,12.0,10.0,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True,2689,10299,1.2,has_name
402,800513324630806528,nan,nan,2016-11-21 01:37:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11.0,10.0,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,2884,12778,1.1,has_name
403,800141422401830912,nan,nan,2016-11-20 00:59:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,https://twitter.com/dog_rates/status/800141422401830912/photo/1,13.0,10.0,Peaches,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,2449,14842,1.3,has_name
405,799774291445383169,nan,nan,2016-11-19 00:40:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,10.0,Tucker,None,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,4475,0,1.3,has_name
406,799757965289017345,nan,nan,2016-11-18 23:35:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,13.0,10.0,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True,2057,8147,1.3,has_name
407,799422933579902976,nan,nan,2016-11-18 01:24:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10.0,Longfellow,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185501,True,1844,7845,1.2,has_name
408,799297110730567681,nan,nan,2016-11-17 17:04:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,https://twitter.com/dog_rates/status/799297110730567681/photo/1,11.0,10.0,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True,2631,9590,1.1,has_name
409,799063482566066176,nan,nan,2016-11-17 01:35:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,https://twitter.com/dog_rates/status/799063482566066176/photo/1,11.0,10.0,Mister,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.21420300000000006,True,2389,7856,1.1,has_name
410,798933969379225600,nan,nan,2016-11-16 17:01:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,https://twitter.com/dog_rates/status/798933969379225600/photo/1,12.0,10.0,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,True,Eskimo_dog,0.22935100000000005,True,malamute,0.0443508,True,4284,12703,1.2,has_name
411,798925684722855936,nan,nan,2016-11-16 16:28:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,10.0,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True,1390,7311,1.1,has_name
412,798697898615730177,nan,nan,2016-11-16 01:23:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://twitter.com/dog_rates/status/712809025985978368/photo/1,10.0,10.0,Stubert,None,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador_retriever,0.8686709999999999,True,carton,0.0950952,False,pug,0.00765137,True,6259,0,1.0,has_name
413,798694562394996736,nan,nan,2016-11-16 01:09:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",https://twitter.com/dog_rates/status/701214700881756160/photo/1,12.0,10.0,None,None,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True,4764,0,1.2,no_name
415,798665375516884993,nan,nan,2016-11-15 23:13:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10.0,10.0,Lola,None,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow,0.243529,True,hamster,0.22715,False,Pomeranian,0.0560567,True,3766,0,1.0,has_name
416,798644042770751489,nan,nan,2016-11-15 21:49:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,https://twitter.com/dog_rates/status/670444955656130560/photo/1,10.0,10.0,Paull,None,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,True,Brittany_spaniel,0.347609,True,Welsh_springer_spaniel,0.137186,True,1782,0,1.0,has_name
417,798628517273620480,nan,nan,2016-11-15 20:47:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,https://twitter.com/dog_rates/status/667509364010450944/photo/1,12.0,10.0,None,None,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,0.636169,True,Labrador_retriever,0.119256,True,golden_retriever,0.08254919999999999,True,1901,0,1.2,no_name
418,798340744599797760,nan,nan,2016-11-15 01:44:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11.0,10.0,Davey,None,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,3214,0,1.1,has_name
419,798209839306514432,nan,nan,2016-11-14 17:03:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,10.0,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,2469,10133,1.3,has_name
420,797545162159308800,nan,nan,2016-11-12 21:02:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,https://twitter.com/dog_rates/status/797545162159308800/photo/1,12.0,10.0,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,papillon,0.00973566,True,4705,14152,1.2,has_name
421,797236660651966464,nan,nan,2016-11-12 00:36:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,https://twitter.com/dog_rates/status/797236660651966464/photo/1,12.0,10.0,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,6317,19352,1.2,has_name
422,796865951799083009,nan,nan,2016-11-11 00:03:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,10.0,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,1869,7479,1.2,has_name
423,796759840936919040,nan,nan,2016-11-10 17:02:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,https://twitter.com/dog_rates/status/796759840936919040/photo/1,11.0,10.0,Romeo,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,2918,11457,1.1,has_name
424,796484825502875648,nan,nan,2016-11-09 22:49:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12.0,10.0,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,1685,7341,1.2,no_name
425,796387464403357696,nan,nan,2016-11-09 16:22:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,https://twitter.com/dog_rates/status/796387464403357696/photo/1,12.0,10.0,Snicku,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,3995,10695,1.2,has_name
426,796177847564038144,nan,nan,2016-11-09 02:29:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,https://twitter.com/dog_rates/status/796149749086875649/photo/1,11.0,10.0,Ruby,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,13693,0,1.1,has_name
427,796149749086875649,nan,nan,2016-11-09 00:37:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,https://twitter.com/dog_rates/status/796149749086875649/photo/1,11.0,10.0,Ruby,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,13693,31224,1.1,has_name
428,796116448414461957,nan,nan,2016-11-08 22:25:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10.0,None,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,2310,8827,1.1,no_name
429,796080075804475393,nan,nan,2016-11-08 20:00:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10.0,Yogi,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,True,Tibetan_mastiff,0.014109899999999996,True,gibbon,0.00235832,False,2215,8202,1.2,has_name
430,796031486298386433,nan,nan,2016-11-08 16:47:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,10.0,Daisy,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,doormat,0.00841853,False,3588,10495,1.3,has_name
431,795464331001561088,nan,nan,2016-11-07 03:14:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,10.0,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True,22544,47888,1.3,no_name
432,795400264262053889,nan,nan,2016-11-06 22:59:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,https://twitter.com/dog_rates/status/795400264262053889/photo/1,12.0,10.0,Brody,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,2753,9732,1.2,has_name
434,794983741416415232,nan,nan,2016-11-05 19:24:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,https://twitter.com/dog_rates/status/789530877013393408/photo/1,12.0,10.0,Rizzy,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True,3228,0,1.2,has_name
435,794926597468000259,nan,nan,2016-11-05 15:37:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12.0,10.0,Mack,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,2209,9919,1.2,has_name
436,794355576146903043,nan,nan,2016-11-04 01:48:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,10.0,Butter,None,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False,9882,0,1.2,has_name
437,794332329137291264,nan,nan,2016-11-04 00:15:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,10.0,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,2587,9342,1.2,has_name
438,793962221541933056,nan,nan,2016-11-02 23:45:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,https://twitter.com/dog_rates/status/793962221541933056/photo/1,12.0,10.0,Maximus,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True,4688,16287,1.2,has_name
439,793845145112371200,nan,nan,2016-11-02 16:00:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,10.0,Clark,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.112753,True,Kerry_blue_terrier,0.0476617,True,1786,8963,1.3,has_name
